Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2023-07-12,19.21699184070212,10.236614308827516,18.569675576907557,18.00942001818193,-3.572309364107895,15.377791129414442,0.9574633779421288,-0.30444112574214705,0.8627997139729903,0.7424073380823522,-0.708161539406183,0.6402470826056272
2023-07-13,19.20515385486981,10.26842922699605,18.558311811172537,20.079519099562603,-2.9980690611239647,17.40172667110187,1.0485497036909477,-0.24536714256530556,0.9569783835517305,0.8327185020784146,-0.6490385651381553,0.7336244774515704
2023-07-14,19.198022586898546,10.27032738515435,18.551128905741347,20.544990535213458,-3.890483447346016,17.856818019495634,1.0690366125286195,-0.3352843079291919,0.9781471510648685,0.8525274587290996,-0.7399985365059477,0.7540881384822395
2023-07-17,19.196731784091433,10.257546300843265,18.55010610479061,21.285844051632672,-3.1952893279299066,18.581150384333476,1.1010391217254765,-0.26557503945486644,1.0112447579668116,0.883903533087462,-0.6719386603065807,0.7865401858032969
2023-07-18,19.12294941471319,10.252209584852196,18.473160441339008,19.937320824620276,-3.4152779781811193,17.262699440371463,1.0460453623620911,-0.2879549943707781,0.9541311277276006,0.8274477980594632,-0.6956944313907771,0.727844446701207
2023-07-19,19.101715552100778,10.254373761596684,18.45171441188542,21.19903981423463,-2.80225535854024,18.496281895274592,1.1018250082740018,-0.2261794522970567,1.0117809290857933,0.8823643325779602,-0.6349879762965647,0.7845892812832804
2023-07-20,18.932119534020707,10.274491270227848,18.274342254142322,17.225889271864926,-3.1283358910672243,14.6117332437125,0.9338394116359088,-0.2582386785779924,0.8373436377905273,0.7118273581133314,-0.6673254766233838,0.6073403535776529
2023-07-21,18.92353715253016,10.274538191814878,18.265124822358604,16.493744381910712,-2.9527870720345906,13.895915301580587,0.9010471577420861,-0.24061721699863994,0.803353076590766,0.6783325779733562,-0.6508106043784428,0.5726101900431411
2023-07-24,18.903230561289387,10.212100561455575,18.243780236809826,15.815934773724628,-4.274201055013926,13.233220955766555,0.8709238031067399,-0.37694046108200563,0.7720778327324805,0.6473632923598411,-0.7907648112846333,0.540436373331344
2023-07-25,18.87914037858546,10.146798430911632,18.21944504754846,17.22530215956266,-5.535047109890612,14.611159224108071,0.9359053804919598,-0.5106616687822794,0.8392919693281652,0.7114479416195308,-0.9282873392184695,0.6067073057211613
2023-07-26,18.87917425583519,10.14773130928171,18.21944106129249,17.13725428754591,-4.872710644887956,14.525074833680907,0.9319213034768249,-0.44176622590644793,0.8351655511558643,0.7068599649343347,-0.8604777683286277,0.6019546521880468
2023-07-27,18.85119534467144,10.204006832742206,18.190718614632654,17.75464609034949,-5.94553643064949,15.12869870080853,0.9609285403171266,-0.5498956108723022,0.8651113138417383,0.7349452281230449,-0.9673841163814334,0.6309228986914039
2023-07-28,18.69915132740762,10.207467831907298,18.032242383992365,15.866572594636864,-5.829958963767767,13.28272954519598,0.8807488820653389,-0.5376462326030511,0.7814669513502315,0.6523186012319273,-0.9561097006645563,0.5445883481179431
2023-07-31,18.660853863318966,10.157981934097103,17.991961511748503,14.64099204119178,-6.635552201473105,12.084479633571332,0.8251570251021916,-0.6253148954119505,0.7236831573846414,0.5956327446308087,-1.0469654834665374,0.48562578642133114
2023-08-01,18.61109958090371,10.173145405909608,17.93941542661896,12.636352160722675,-7.216367148646208,10.124543542174202,0.7320303255110523,-0.6855567258331912,0.62690081429756,0.5012608856901525,-1.107734218965377,0.38749094933823186
2023-08-02,18.66338753103884,10.155962526398648,17.993084440542223,11.411222599575478,-7.940487166426924,8.926734565647433,0.6718757265100421,-0.7640115089657386,0.5647626422683002,0.44111601374618753,-1.188073525211699,0.3254063517948897
2023-08-03,18.65332359253729,10.090122031965572,17.98283668474237,11.818478270419309,-7.339499624444157,9.324908370074581,0.6917082644328996,-0.7051919686983892,0.585280460878083,0.46022945082413314,-1.1331203130119634,0.3451710003542911
2023-08-04,18.599263089000605,10.139508040625314,17.925670222271904,9.559675628261433,-6.739338288793584,7.116477387113207,0.5834127264551596,-0.6376147159283672,0.47269594600289505,0.3506583688739425,-1.0645643780243401,0.23119537848795207
2023-08-07,18.61864331049906,10.127669626096274,17.94629535543332,10.634568051285175,-7.434154104106172,8.167399537659549,0.6354585736412978,-0.7122962599128977,0.5267784346926928,0.4023322406351607,-1.1408742251085242,0.28491815352821354
2023-08-08,18.6230836683715,10.04111527984016,17.950783402939958,10.3853526068455,-5.6002999986113355,7.923741637380499,0.6232364112378654,-0.5239875049228147,0.5141240066875821,0.38955518176598336,-0.9573920587894702,0.2716908498444084
2023-08-09,18.636161889267395,10.02280209673432,17.964047798833114,9.749924695919422,-6.093942006814823,7.302483870217946,0.5919380705028202,-0.5774259784316401,0.4817287652460678,0.3578203594108627,-1.0127389301336445,0.23885168019745956
2023-08-10,18.63095608043805,10.046570881005804,17.95888649071827,10.249870567480968,-6.534708899968312,7.791280869102768,0.6164571251359292,-0.6226402793197222,0.5071322480505542,0.3816993437240791,-1.057989013413099,0.2635892022561639
2023-08-11,18.517504155772553,10.058822938248966,17.840000054227925,7.887941968911805,-7.082208202765661,5.482023655006807,0.5021180694953539,-0.6801507820515967,0.3879102170501808,0.26533695630622345,-1.1160462416302341,0.14213694159275936
2023-08-14,18.524970039043268,10.039395244098618,17.84804881070817,8.496679792745997,-6.610330028533573,6.077186528276557,0.5323736007761068,-0.6312175837073203,0.41934835219111405,0.29509240765449024,-1.0690554102427616,0.17306781811003444
2023-08-15,18.4862904725819,10.031792620017123,17.806378348143323,5.447431903535316,-7.157864610114439,3.095937353346545,0.3788555046312425,-0.6903712562451007,0.2597932982185669,0.14048108620443703,-1.1296405780089693,0.01231687970642239
2023-08-16,18.49778337239344,10.032063777365217,17.817689163202218,4.221678133594109,-7.8076982694515795,1.897518087981398,0.3155096048319755,-0.760344396136865,0.1941089635729085,0.07668862554573243,-1.2006983290521542,-0.053827718852964376
2023-08-17,18.515856740889916,10.032183319359799,17.835928863933066,3.19751608208676,-7.819732936287382,0.8961950135750074,0.2620366094896745,-0.7616350342740459,0.13871871746610134,0.02287437565178862,-1.2030438003028647,-0.10956067932652584
2023-08-18,18.502542643392676,10.01671587884033,17.82251919222836,4.003665636759979,-6.915806238440359,1.6843673045990881,0.3041562769112887,-0.6655737826014073,0.1823540939075519,0.06424073056782724,-1.1087377577731452,-0.06671550052825763
2023-08-21,18.511362739383273,10.031774323987063,17.83186279426995,4.368926077721369,-7.671634946490757,2.0414823794684844,0.3230419760824957,-0.7456728632059558,0.20201434339826185,0.08265873148781293,-1.189245584586067,-0.04752893138467122
2023-08-22,18.460246281459927,9.997236671650994,17.779378804447997,5.532914818943624,-6.829750163600967,3.1795139861066524,0.3835172646723349,-0.657825276453551,0.264473132914456,0.14188477617345352,-1.104008096146139,0.013587244472985607
2023-08-23,18.36484436336161,10.050092977142393,17.682010021407198,8.967114489873328,-5.403140866895062,6.5371304566238075,0.5589695576669642,-0.5026792892005407,0.446088073443204,0.31550987309917616,-0.9475606675131055,0.19322659387004004
2023-08-24,18.413858193348716,10.053750302746908,17.732327667595342,7.773762051155453,-5.523602534746274,5.370389967627842,0.49814838456831595,-0.5151315221521154,0.38320849325080636,0.25477642912454646,-0.9608772927184615,0.13048269437167517
2023-08-25,18.42258404206213,10.048830251673682,17.741580438189185,8.159572829231966,-5.237282069360827,5.747597103816626,0.5174030893473093,-0.48532571856740647,0.40324743202503976,0.2735859319744936,-0.9323172549056047,0.15007144873277353
2023-08-28,18.37805008054345,10.031421570933379,17.694904891952028,7.307684935906611,-5.579347048359318,4.9147064463878065,0.475175739033314,-0.5223824724624235,0.3591513162947835,0.23020787056254766,-0.9711754698502136,0.10472600107721863
2023-08-29,18.098483224612234,10.057738360984153,17.407006510917718,12.694507698514702,-4.7941185602269005,10.181402202197942,0.750379670630052,-0.43842739989453644,0.6435959410139553,0.5010653899504875,-0.8870581123456645,0.3843778885759734
2023-08-30,18.087854494451737,10.042494212153473,17.39654186091986,13.916512032893348,-4.259532356724072,11.376155645011576,0.8103738492249709,-0.3834980404926578,0.7059028871202795,0.5603608682491649,-0.8338043415051817,0.44595476307538984
2023-08-31,18.052324459031205,10.044807211713339,17.360119966444596,15.020342045756841,-4.038941456830991,12.455370072528682,0.8650619613286654,-0.3604787781767081,0.7625940421668865,0.6140238499993995,-0.8116393969702382,0.5015462241761196
2023-09-01,18.03280157670019,10.054601764537606,17.34036374610901,16.1790435116129,-4.2286243002414565,13.588232310884774,0.921423173058958,-0.37970545982621484,0.8211007745314832,0.6695833813076025,-0.8313769531504999,0.5592044809898481
2023-09-05,18.038128682323705,10.041687459961198,17.345496734074217,15.3163429677166,-4.046721807476283,12.744770126717132,0.8798578929110646,-0.36142958742652814,0.777915729713476,0.6275611936746678,-0.8146363163849331,0.5155444412619004
2023-09-06,18.019502308281535,10.02797902137225,17.32632173496449,15.734064835195017,-4.82647334269245,13.153176729924198,0.9006592324687881,-0.4434146033163271,0.7994643170648057,0.6475555939893488,-0.898222255794902,0.5362346675419631
2023-09-07,18.01869227949045,9.973743969699516,17.32550015532194,15.778364529814892,-3.423529126201863,13.19648853428841,0.9028168925389406,-0.29967542650757734,0.8017041067504437,0.6491649554309523,-0.7579262312936965,0.5379035722855512
2023-09-08,17.935140091739513,9.951383920303492,17.23767867544809,13.895171982099175,-4.030428885992743,11.355291480754026,0.814706270401477,-0.36391009348862524,0.7097368606445009,0.5593505130829284,-0.8241316382926901,0.44404903997154993
2023-09-11,17.93525720370853,9.946239881740084,17.23780245058954,13.899135151745611,-3.838985545561624,11.359166271085064,0.8148962311264618,-0.3441163155307659,0.7099349461340041,0.559023742187308,-0.8055106670687587,0.4437096593765359
2023-09-12,17.88284746425549,9.947386899653347,17.18211916275886,11.56661076607124,-3.7147518871343044,9.078657551246195,0.7010004869188861,-0.33108766479083407,0.5912093577257143,0.4438595188058314,-0.7933610996098811,0.3235815601288085
2023-09-13,17.85189758884669,9.94560794981574,17.14936203851262,10.482346356450067,-3.3688022628674985,8.018572410898429,0.6471773575534191,-0.2951076995528849,0.5350454869924686,0.3890770994108329,-0.7583855000921378,0.266371972160312
2023-09-14,17.313406263184877,9.932512538136265,16.591064643181916,16.520053194617333,-3.0396660152510524,13.92163742356749,0.9691830772750736,-0.2613973708456271,0.8680699837323406,0.7025642903253904,-0.7261417502897792,0.589843150486026
2023-09-15,17.360314051609464,9.936854273921199,16.639086428780324,14.639165542938004,-3.3896270518962157,12.082693866520145,0.8732337515396291,-0.2976241030603425,0.7681886308208867,0.6068393491931805,-0.7630320036735614,0.4902472602943225
2023-09-18,17.320130328803803,9.931842533796807,16.597856693494418,16.061237402635808,-2.962755282627405,13.473053296927606,0.9460805475382037,-0.2534390719873734,0.8439995294718107,0.6785629019427207,-0.7199628284002944,0.5648405650023438
2023-09-19,17.30112115312124,9.937748273595387,16.578354067326725,16.746509725426062,-3.3952100499586857,14.143043937619492,0.98097900230225,-0.2981698565588525,0.8803275260542598,0.7126536530483529,-0.7653108273389153,0.6003039871044837
2023-09-20,17.31574796860606,9.934206861851488,16.592646040054642,14.773977920587456,-3.193346786256168,12.214499906645248,0.8818267590634116,-0.27730165815321667,0.7769607533021518,0.6132055592594872,-0.7455199124651094,0.4966331320414495
2023-09-21,17.358531091338627,9.942601927750374,16.636997089366915,14.179374477114992,-3.3140488587513395,11.633156214800987,0.8501446227012549,-0.2895301263738491,0.7441010329831851,0.5817141023310982,-0.7581760168126961,0.4640288836235148
2023-09-22,17.264974158775665,9.942281656082898,16.540229028358038,15.94452150658583,-3.3215658632493317,13.358940183975454,0.9427176239247878,-0.2903245510041576,0.8402749591252571,0.6723463886703475,-0.7598296959412069,0.558056836151203
2023-09-25,17.244357277930185,9.855262536078337,16.519429989352087,17.417509835619672,-2.5639606459278874,14.799080638332264,1.0168948216957097,-0.21457238210309545,0.9175887112212961,0.7456979882428156,-0.6891021139681563,0.6344908627047654
2023-09-26,17.225845164765705,9.854393361377825,16.500216173762258,17.649620902645502,-2.7165740340524436,15.026015591541796,1.029272707023947,-0.2305053971435738,0.9304385455609034,0.757273704245232,-0.7059697443656249,0.6464778593798758
2023-09-27,17.19430627073878,9.723657090025158,16.46785799064282,18.827659096862902,-1.5136538200713368,16.177783346132692,1.0888315632282697,-0.10855399041875213,0.9924817325558105,0.8158339846917657,-0.5912945820570541,0.7074413843093118
2023-09-28,17.19806920249624,9.70367033526999,16.45882145248318,19.859393387426017,-0.5651892003393333,17.658768871365528,1.1389366893745183,-0.010210025960636327,1.0699492339581915,0.8655239830889172,-0.494786529600763,0.7842561995500613
2023-09-29,17.09625193837247,9.436417550969797,16.315047517751687,17.269743861196552,-2.7344255899793612,14.792069760477112,1.0168603582947455,-0.2468926002194958,0.9266764132654053,0.7413388611316984,-0.7460634883764039,0.6379622722362807
2023-10-02,16.959103186391204,9.459505176802288,16.172434423073394,19.758086368723248,-3.072315309132967,17.227838589733537,1.147593103179627,-0.2828428863528311,1.0633166440751787,0.869352779553353,-0.7816751477447517,0.7715419962051814
2023-10-03,16.943062126316118,9.49151755733771,16.230807555592435,19.97594853102116,-3.624218322207917,15.952765143006742,1.1592530434321413,-0.3417231453835528,0.9926527677961795,0.8802433961404372,-0.839776039385769,0.7013993737975502
2023-10-04,16.759376072130504,9.437330237721396,16.205721912043924,17.745481785586193,-4.150456326895558,15.43577695726035,1.0580971686606784,-0.40223016156895786,0.9663502494653015,0.7755121605902432,-0.9040615379542707,0.6741109744547417
2023-10-05,16.493428572741887,9.436915893560808,15.928916769904756,14.179655189154516,-4.168009776706372,11.939897901760844,0.8859705884894545,-0.4041924540531271,0.7872504980703743,0.5983454539597656,-0.9068910756788293,0.4894320914192943
2023-10-06,16.53072068012184,9.407912899364973,15.96823344775806,15.741373033559224,-3.817639108810378,13.4709809634884,0.9665701564370066,-0.36694468035728206,0.8708199539619265,0.6791005738207606,-0.8720598344932364,0.5732241435169355
2023-10-09,16.503538158560414,9.480393748495096,15.940982544152787,17.752851790513134,-2.0500977882625393,15.443002391578787,1.0723584439594738,-0.17136498878889628,0.980181961700919,0.7839200538716635,-0.6734806290768901,0.6815646108555039
2023-10-10,16.25440286067671,9.469857448515793,15.684663278506896,21.780102189525575,-1.7608541273844258,19.391253923285156,1.2932965077372887,-0.14052592427396216,1.208130334749538,0.9999415580955754,-0.6440508779043115,0.904119375254853
2023-10-11,16.236494795009655,9.467876410112058,15.674326030589175,23.21601800548141,-0.6369328621096293,20.60592970873223,1.3668011559924833,-0.02042932830243332,1.2734534740038,1.0726216231930954,-0.524918851211098,0.9687230221952704
2023-10-12,16.233927689804684,9.512949133030785,15.688076572088026,23.28771081122698,-1.841002591572105,19.577775508397387,1.3705778135647984,-0.14803850621020423,1.2178594883307459,1.0758640996889521,-0.6509699371838078,0.9128915020852851
2023-10-13,16.240710530347943,9.529064803858148,15.697592848383076,23.019863270426534,-1.5346965601104823,18.560398876462123,1.3566697883049725,-0.11493389598570367,1.1627442750853871,1.061640569757144,-0.6177622674004996,0.857507403247194
2023-10-16,16.069910564502205,9.538130517065817,15.719910457771633,21.135507636528338,-1.7044990622723466,20.307013358774185,1.2732752779730974,-0.13282866158928544,1.2544144206286316,0.9746794195309155,-0.6359051010981821,0.9491703956714553
2023-10-17,15.898580284273581,9.572039737842427,15.70708045181254,23.92878691465703,-2.1218938725703684,20.986336416996785,1.428770034965875,-0.17647190217236175,1.291187363837905,1.1265290608981657,-0.6784759183503841,0.9852614849863696
2023-10-18,15.770976464822951,9.58244018363387,15.770976464822917,19.24099382229565,-2.6828064239803773,19.24099382229565,1.1943876176097161,-0.23614824124358527,1.1943876176097186,0.8892880395967787,-0.7382873803417374,0.8892880395967806
2023-10-19,15.758789035294676,9.590922752919466,15.758789035294644,16.85369958085228,-3.4074644793111175,16.85369958085228,1.066769709851318,-0.3137764005364763,1.0667697098513202,0.7610622494250666,-0.8160825393182245,0.7610622494250683
2023-10-20,15.795198412435903,9.552919099035831,15.795198412435873,16.20280883756209,-1.8154792387224394,16.20280883756209,1.0292900623436003,-0.14430195119492434,1.0292900623436023,0.7239338025505994,-0.6491908401206739,0.7239338025506008
2023-10-23,15.77204229737998,9.535502728538773,15.772042297379945,16.958849979082768,-0.6115459056778239,16.958849979082768,1.0717141721661299,-0.016934333460216045,1.071714172166132,0.7655566004551365,-0.5233292565340716,0.7655566004551382
2023-10-24,15.61197287554353,9.534478133651092,15.611972875543497,15.068701565794385,-0.6591434648881345,15.068701565794385,0.9766995416856223,-0.02197037320714383,0.9766995416856245,0.6670412406489278,-0.529011967797336,0.6670412406489292
2023-10-25,15.637550490957144,9.573859278815144,15.63755049095711,12.080026613045213,-1.4035830686586537,12.080026613045213,0.8069848590508565,-0.10005260436459547,0.8069848590508583,0.49747727401461306,-0.6055896451113923,0.4974772740146141
2023-10-26,15.609155389181689,9.522369483599903,15.609155389181655,8.93298006267933,-1.8760988616986496,8.93298006267933,0.6256426551253939,-0.15154928125444062,0.6256426551253953,0.3152326433292602,-0.6603762194265399,0.3152326433292609
2023-10-27,15.59679126487714,9.509704534724639,15.596791264877108,9.265548710955462,-2.221714046990364,9.265548710955462,0.6455668636893528,-0.18897817914373477,0.6455668636893541,0.33456094110146556,-0.6990565353146894,0.3345609411014663
2023-10-30,15.629268686392184,9.488079659296563,15.62926868639215,11.175524613027065,-3.2322800724742806,11.175524613027065,0.7554688150340064,-0.2991089935736629,0.755468815034008,0.4447580165980313,-0.810928321287795,0.44475801659803227
2023-10-31,15.470112835520991,9.476803889644469,15.470112835520954,9.297400715847726,-2.938118638165632,9.297400715847726,0.6514929356607255,-0.26755279428244305,0.6514929356607271,0.3372392681127099,-0.7805463892281426,0.33723926811271066
2023-11-01,15.4894076461329,9.53716089489376,15.489407646132863,11.25734575870494,-1.3730836166681915,11.25734575870494,0.7656650576958111,-0.09756003195356068,0.7656650576958128,0.4514633951937323,-0.6078583992793206,0.45146339519373335
2023-11-02,15.593101705077178,9.557496697483586,15.593101705077144,13.829917067890829,-0.7440016901659074,13.829917067890829,0.9082640737511473,-0.030627356639820247,0.9082640737511493,0.5958413758981705,-0.5403464867420288,0.5958413758981719
2023-11-03,15.395678695145154,9.586993740818034,15.395678695145119,17.89053383384647,0.1902962328114155,17.89053383384647,1.1457047573695858,0.06748532333239682,1.1457047573695884,0.8289592592470809,-0.44117380893190467,0.8289592592470829
2023-11-06,15.353882084118176,9.594588487179742,15.353882084118142,19.38966710389638,0.04701198272369922,19.38966710389638,1.2307628116886842,0.05259140282816923,1.2307628116886868,0.9128358740800085,-0.45617587968018763,0.9128358740800105
2023-11-07,15.291894389216655,9.608945160164717,15.291894389216617,17.999157815590962,0.8335186925402693,17.999157815590962,1.1584734578499796,0.13415109175187445,1.1584734578499822,0.8389307912546495,-0.37437639268853945,0.8389307912546515
2023-11-08,15.265789295028172,9.610424065556431,15.26578929502814,16.973218751254706,1.5996187090677294,16.973218751254706,1.1029538249277644,0.21290777404859568,1.1029538249277668,0.7825306995602905,-0.2960720465865143,0.7825306995602922
2023-11-09,15.280242508170083,9.639164729448593,15.280242508170048,15.462485659072623,-0.07102806877233858,15.462485659072623,1.0169283506409177,0.04054693523193638,1.0169283506409201,0.696503679642337,-0.4673981840687699,0.6965036796423385
2023-11-10,15.206702495191529,9.633744332093329,15.206702495191493,19.709097890994975,-0.30178000625336043,19.709097890994975,1.2587676732408053,0.016518406336856806,1.2587676732408082,0.936491496002039,-0.4921890888611857,0.9364914960020412
2023-11-13,14.209426912146375,9.366886058384068,14.209426912146336,13.382479287087135,-2.543317582658544,13.382479287087135,0.9548214507777765,-0.22842592451561455,0.954821450777779,0.6095900965149644,-0.7521367570807135,0.6095900965149661
2023-11-14,14.303365540581572,9.48587538101639,14.303365540581533,14.465554885371956,-0.8719540253805613,14.465554885371956,1.015973862258704,-0.045143546808391076,1.0159738622587067,0.6726796981821167,-0.5627828494037507,0.6726796981821186
2023-11-15,14.27811261730959,9.514694371962321,14.278112617309551,15.643989136738789,-1.4071428899770089,15.643989136738789,1.0892958970142395,-0.10161419396608073,1.0892958970142423,0.7450646693288977,-0.6181806797766363,0.7450646693288998
2023-11-16,14.257717044018383,9.51548044413995,14.257717044018344,14.857695594327058,-1.3974299867865803,14.857695594327058,1.042771976661159,-0.10056280307020166,1.0427719766611618,0.6977385546601562,-0.617550771307713,0.6977385546601581
2023-11-17,14.234294393139912,9.4866902095517,14.234294393139873,15.90689244518364,-2.054699239720592,15.90689244518364,1.108174994421694,-0.17165060796522008,1.108174994421697,0.7622649274919048,-0.690671005750722,0.7622649274919069
2023-11-20,14.246593174770394,9.463694347687177,14.246593174770355,17.118099947769714,-1.2460757283999757,17.118099947769714,1.1803561108803728,-0.0854232085029361,1.1803561108803762,0.8344313026482417,-0.6061765032401066,0.834431302648244
2023-11-21,14.245362646876577,9.458109843301264,14.245362646876538,16.298828236138508,-0.7684519878791263,16.298828236138508,1.1311357397374122,-0.034517807113021444,1.131135739737415,0.7848690578558185,-0.5560484868848942,0.7848690578558207
2023-11-22,14.243972159332468,9.457962390949644,14.243972159332433,17.213836796796066,-0.7385750461608831,17.213836796796066,1.1862874665053948,-0.0313369508773726,1.1862874665053977,0.8396618656996939,-0.5533653966991531,0.839661865699696
2023-11-24,14.187274913857204,9.454392020103837,14.187274913857165,15.737076005950733,-1.8143677243983913,15.737076005950733,1.1010417547650764,-0.1466393526650783,1.1010417547650793,0.7527358295717145,-0.669307748933814,0.7527358295717165
2023-11-27,14.177913410892042,9.46967723881873,14.177913410892003,14.816629245235923,-1.5990778051797272,14.816629245235923,1.0453240657886362,-0.12312326947014424,1.045324065788639,0.6964920349701457,-0.6453913682831006,0.6964920349701476
2023-11-28,14.17779486063971,9.480114733103964,14.177794860639672,14.941789872767375,-1.134611631537874,14.941789872767375,1.0530206973989324,-0.0732131769407226,1.0530206973989351,0.7038820667265903,-0.5953604317953471,0.703882066726592
2023-11-29,14.082326456690117,9.494686125665174,14.082326456690078,16.71388382250758,-0.6567306069434009,16.71388382250758,1.1679074529191658,-0.0221708167637303,1.1679074529191689,0.8161040529609489,-0.5439585052891426,0.8161040529609511
2023-11-30,14.083916256398869,9.497958576686786,14.08391625639883,17.372862253664035,-0.7245914803959197,17.372862253664035,1.2077941210998144,-0.029324844426322962,1.2077941210998178,0.8557529013701091,-0.551344288651278,0.8557529013701114
2023-12-01,13.766177657617481,9.50226817025867,13.766177657617446,14.536715646729181,-0.681095320753855,14.536715646729181,1.0547413609110516,-0.02465921792042597,1.0547413609110543,0.6942973333335181,-0.546843651189733,0.6942973333335198
2023-12-04,13.777504658730031,9.447550963311786,13.777504658729988,13.945931938107424,-2.1616041888845916,13.945931938107424,1.0164311738197758,-0.18430824299357443,1.0164311738197789,0.655986815810963,-0.7099496331235896,0.655986815810965
2023-12-05,13.776322103451772,9.472034132858887,13.776322103451733,14.07508044369754,-1.671767829533266,14.07508044369754,1.0247338613524488,-0.13086799989581954,1.0247338613524517,0.6639604323771131,-0.6555843273728726,0.663960432377115
2023-12-06,13.660788590054112,9.426880956010235,13.660788590054072,15.658927478135354,-0.2543368750779096,15.658927478135354,1.1332262599749339,0.019872497855704913,1.1332262599749372,0.7690864823299131,-0.507813864457635,0.7690864823299154
2023-12-07,13.59557028365524,9.407871042399012,13.595570283655201,18.27372073665632,-1.0098563644517888,18.27372073665632,1.3025465917029415,-0.06109383774670585,1.3025465917029453,0.9363643531440813,-0.5902737487506395,0.936364353144084
2023-12-08,13.597594877358096,9.388342726916548,13.597594877358055,19.006565650196407,-2.5015956867824984,19.006565650196407,1.34783271817863,-0.22313913374667,1.3478327181786343,0.9813985751243092,-0.7538635833557863,0.9813985751243123
2023-12-11,13.582298957242775,9.37171717978818,13.582298957242736,18.53310109194095,-1.9373586153317413,18.53310109194095,1.3198279470663938,-0.16213263634227795,1.3198279470663976,0.9526647252829953,-0.6942571711203608,0.9526647252829981
2023-12-12,13.56502328826419,9.345156117527162,13.56502328826415,19.99867964504467,-0.9954130281045859,19.99867964504467,1.411991412935217,-0.06056821784418574,1.411991412935221,1.0440461162370618,-0.5946616514634069,1.044046116237065
2023-12-13,13.558619598556627,9.461900257221012,13.55861959855659,19.921069707593176,0.6205757801833078,19.921069707593176,1.4078201306644513,0.11243843225762626,1.407820130664455,1.039392283754074,-0.41550763459725926,1.039392283754077
2023-12-14,13.544049960213195,9.455553091147486,13.544049960213156,19.39083109242874,0.5513841387153384,19.39083109242874,1.3764474779670821,0.10517597571196262,1.3764474779670859,1.0073399848556235,-0.42353030716756773,1.0073399848556264
2023-12-15,13.528886011769284,9.452061234331339,13.528886011769242,19.933191204810186,0.19329741161175917,19.933191204810186,1.4113655653211619,0.06743487948909449,1.411365565321166,1.0415495716960845,-0.4618886510134885,1.0415495716960879
2023-12-18,13.295955872770854,9.452666705857327,13.295955872770811,23.652801940804636,-0.2201156423359607,23.652801940804636,1.6636133269022861,0.02369490699700388,1.6636133269022912,1.2870165372960436,-0.5060195590096161,1.2870165372960476
2023-12-19,13.243734657919573,9.451063219452028,13.243734657919532,25.90636524325014,0.22085318280011812,25.90636524325014,1.8061440126306343,0.07034171831282156,1.80614401263064,1.4277401637061953,-0.45991398438697717,1.4277401637062
2023-12-20,13.298570425797735,9.428096109015769,13.298570425797696,25.167812240674415,1.5354741063221988,25.167812240674415,1.7549674938385071,0.20851358008959756,1.7549674938385122,1.3778055783293939,-0.32348293726986804,1.3778055783293979
2023-12-21,13.327641471634186,9.400745653249047,13.32764147163415,26.19492796367584,2.1188254482283453,26.19492796367584,1.8128038794722452,0.2697919094850398,1.81280387947225,1.4361728607751454,-0.2641660731518417,1.4361728607751494
2023-12-22,13.254098330297353,9.400619971648934,13.254098330297312,24.624410945167252,1.897426224301424,24.624410945167252,1.7275614420421963,0.24670411949355167,1.7275614420422016,1.3485403107014486,-0.28768439522157346,1.3485403107014529
2023-12-26,13.172482886151082,9.400683464044217,13.172482886151043,26.92725504256417,1.9924404877003532,26.92725504256417,1.876572238979961,0.25661835452081605,1.8765722389799666,1.494902981957748,-0.2781865642411472,1.4949029819577524
2023-12-27,13.164597686003027,9.420561255979875,13.164597686002985,26.451237743090793,3.2546415893479397,26.451237743090793,1.849048786767277,0.3868484146982964,1.849048786767283,1.4668368272293544,-0.14726696774791165,1.4668368272293588
2023-12-28,13.155492412305769,9.390170325593022,13.155492412305733,26.976692124539838,3.7291880907931896,26.976692124539838,1.8817896239710203,0.43663425349098733,1.8817896239710257,1.4990045450745328,-0.09964208936103487,1.4990045450745368
2023-12-29,13.093293695946443,9.390409580771305,13.0932936959464,28.21049495595298,3.720249403158782,28.21049495595298,1.9640301919387229,0.4357076551696438,1.964030191938729,1.5791715316309505,-0.1009108413394569,1.5791715316309554
2024-01-02,13.006019078163314,9.3863164478555,13.006019078163272,25.171425405498372,2.8279163730962953,25.171425405498372,1.7917247180307452,0.34379000919224006,1.791724718030751,1.4040034409311801,-0.19345059578639326,1.4040034409311848
2024-01-03,13.027617458465887,9.379142582467983,13.027617458465846,24.585797582798353,3.5046431292772517,24.585797582798353,1.752940131595756,0.4139291622833939,1.7529401315957616,1.365564666335382,-0.12413488033397069,1.3655646663353864
2024-01-04,13.025289698687125,9.367625415020312,13.025289698687084,24.67150359988226,2.081669092856453,24.67150359988226,1.7585145847574373,0.2665289087065011,1.7585145847574428,1.3707734594276608,-0.27260884091116344,1.370773459427665
